order_id,warehouse_region,shipping_cost,promised_delivery_date,actual_delivery_date,delivery_status
O0010415,West Hub,7.39,2026-06-15,2026-06-14,On Time
O0010416,East Hub,10.7,2026-06-12,2026-06-11,On Time
O0010417,West Hub,17.42,2026-06-13,2026-06-12,On Time
O0010418,West Hub,19.04,2026-06-12,2026-06-11,On Time
O0010419,Central Hub,22.11,2026-06-13,2026-06-13,On Time
O0010420,East Hub,11.37,2026-06-15,2026-06-20,Late
O0010421,West Hub,10.28,2026-06-14,2026-06-14,On Time
O0010422,Central Hub,8.03,2026-06-15,2026-06-14,On Time
O0010423,Central Hub,13.76,2026-06-14,2026-06-14,On Time
O0010424,West Hub,13.85,2026-06-13,2026-06-13,On Time
O0010425,East Hub,8.45,2026-06-14,2026-06-13,On Time
O0010426,East Hub,9.2,2026-06-13,2026-06-12,On Time
O0010427,West Hub,11.26,2026-06-14,2026-06-14,On Time
O0010428,Central Hub,11.63,2026-06-15,2026-06-15,On Time
O0010429,West Hub,10.18,2026-06-15,2026-06-15,On Time
O0010430,East Hub,10.82,2026-06-12,2026-06-11,On Time
O0010431,Central Hub,10.79,2026-06-13,2026-06-12,On Time
O0010432,West Hub,13.32,2026-06-15,2026-06-14,On Time
O0010433,Central Hub,8.17,2026-06-13,2026-06-12,On Time
O0010434,West Hub,12.21,2026-06-12,2026-06-11,On Time
O0010435,East Hub,11.55,2026-06-14,2026-06-13,On Time
O0010436,West Hub,14.4,2026-06-12,2026-06-11,On Time
O0010437,East Hub,11.81,2026-06-15,2026-06-17,Late
O0010438,Central Hub,8.37,2026-06-14,2026-06-13,On Time
O0010439,West Hub,9.72,2026-06-15,2026-06-15,On Time
O0010440,West Hub,11.18,2026-06-13,2026-06-12,On Time
O0010441,West Hub,15.01,2026-06-14,2026-06-16,Late
O0010442,West Hub,21.53,2026-06-15,2026-06-15,On Time
O0010443,Central Hub,7.54,2026-06-13,2026-06-17,Late
O0010444,Central Hub,14.46,2026-06-15,2026-06-17,Late
O0010445,East Hub,7.86,2026-06-14,2026-06-13,On Time
O0010446,West Hub,12.69,2026-06-13,2026-06-12,On Time
O0010447,East Hub,7.27,2026-06-12,2026-06-12,On Time
O0010448,Central Hub,8.15,2026-06-14,2026-06-14,On Time
O0010449,East Hub,12.65,2026-06-13,2026-06-12,On Time
O0010450,West Hub,11.02,2026-06-13,2026-06-13,On Time
O0010451,East Hub,10.52,2026-06-15,2026-06-14,On Time
O0010452,Central Hub,9.86,2026-06-15,2026-06-14,On Time
O0010453,Central Hub,8.35,2026-06-13,2026-06-13,On Time
O0010454,East Hub,12.9,2026-06-15,2026-06-15,On Time
O0010455,West Hub,7.88,2026-06-13,2026-06-13,On Time
O0010456,Central Hub,9.94,2026-06-13,2026-06-13,On Time
O0010457,West Hub,13.47,2026-06-15,2026-06-15,On Time
O0010458,East Hub,22.36,2026-06-14,2026-06-13,On Time
O0010459,West Hub,12.14,2026-06-15,2026-06-15,On Time
O0010460,Central Hub,8.67,2026-06-13,2026-06-16,Late
O0010461,West Hub,11.73,2026-06-15,2026-06-15,On Time
O0010462,Central Hub,13.69,2026-06-14,2026-06-14,On Time
O0010463,East Hub,7.35,2026-06-14,2026-06-14,On Time
O0010464,West Hub,14.09,2026-06-13,2026-06-12,On Time
O0010465,East Hub,7.9,2026-06-14,2026-06-13,On Time
O0010466,Central Hub,11.09,2026-06-15,2026-06-14,On Time
O0010467,Central Hub,6.6,2026-06-14,2026-06-13,On Time
O0010468,West Hub,7.38,2026-06-12,2026-06-11,On Time
O0010469,West Hub,12.17,2026-06-13,2026-06-13,On Time
O0010470,Central Hub,7.08,2026-06-15,2026-06-15,On Time
O0010471,East Hub,8.26,2026-06-15,2026-06-14,On Time
O0010472,East Hub,9.82,2026-06-15,2026-06-15,On Time
O0010473,West Hub,15.07,2026-06-14,2026-06-13,On Time
O0010474,Central Hub,10.31,2026-06-16,2026-06-16,On Time
O0010475,West Hub,17.73,2026-06-15,2026-06-14,On Time
O0010476,West Hub,12.19,2026-06-13,2026-06-13,On Time
O0010477,West Hub,9.82,2026-06-14,2026-06-14,On Time
O0010478,East Hub,12.62,2026-06-13,2026-06-13,On Time
O0010479,Central Hub,6.35,2026-06-15,2026-06-15,On Time
O0010480,Central Hub,8.0,2026-06-15,2026-06-14,On Time
O0010481,Central Hub,10.82,2026-06-14,2026-06-14,On Time
O0010482,Central Hub,14.41,2026-06-16,2026-06-16,On Time
O0010483,East Hub,6.43,2026-06-15,2026-06-15,On Time
O0010484,West Hub,12.15,2026-06-15,2026-06-15,On Time
O0010485,Central Hub,11.65,2026-06-13,2026-06-13,On Time
O0010486,Central Hub,12.7,2026-06-13,2026-06-12,On Time
O0010487,East Hub,13.53,2026-06-14,2026-06-13,On Time
O0010488,West Hub,12.29,2026-06-15,2026-06-15,On Time
O0010489,Central Hub,7.0,2026-06-15,2026-06-15,On Time
O0010490,West Hub,27.78,2026-06-13,2026-06-13,On Time
O0010491,East Hub,22.01,2026-06-16,2026-06-16,On Time
O0010492,Central Hub,11.51,2026-06-16,2026-06-15,On Time
O0010493,Central Hub,9.84,2026-06-16,2026-06-18,Late
O0010494,West Hub,10.8,2026-06-15,2026-06-16,Late
O0010495,West Hub,14.56,2026-06-15,2026-06-15,On Time
O0010496,Central Hub,16.35,2026-06-14,2026-06-15,Late
O0010497,West Hub,8.51,2026-06-16,2026-06-16,On Time
O0010498,Central Hub,12.35,2026-06-15,2026-06-14,On Time
O0010499,Central Hub,8.75,2026-06-16,2026-06-15,On Time
O0010500,East Hub,13.01,2026-06-16,2026-06-15,On Time
O0010501,West Hub,9.14,2026-06-16,2026-06-16,On Time
O0010502,West Hub,14.73,2026-06-16,2026-06-16,On Time
O0010503,East Hub,8.3,2026-06-14,2026-06-14,On Time
O0010504,West Hub,17.32,2026-06-14,2026-06-13,On Time
O0010505,West Hub,13.41,2026-06-13,2026-06-12,On Time
O0010506,Central Hub,6.85,2026-06-13,2026-06-13,On Time
O0010507,Central Hub,11.12,2026-06-15,2026-06-15,On Time
O0010508,Central Hub,13.46,2026-06-16,2026-06-15,On Time
O0010509,West Hub,15.7,2026-06-15,2026-06-15,On Time
O0010510,Central Hub,9.59,2026-06-13,2026-06-12,On Time
O0010511,East Hub,9.63,2026-06-14,2026-06-14,On Time
O0010512,East Hub,14.68,2026-06-13,2026-06-13,On Time
O0010513,West Hub,12.72,2026-06-16,2026-06-15,On Time
O0010514,Central Hub,13.11,2026-06-14,2026-06-19,Late
O0010515,East Hub,12.12,2026-06-14,2026-06-14,On Time
O0010516,West Hub,8.17,2026-06-13,2026-06-12,On Time
O0010517,West Hub,18.53,2026-06-15,2026-06-14,On Time
O0010518,Central Hub,12.68,2026-06-15,2026-06-15,On Time
O0010519,West Hub,11.59,2026-06-13,2026-06-17,Late
O0010520,East Hub,11.17,2026-06-13,2026-06-12,On Time
O0010521,East Hub,6.15,2026-06-13,2026-06-12,On Time
O0010522,West Hub,16.59,2026-06-13,2026-06-12,On Time
O0010523,East Hub,7.37,2026-06-13,2026-06-17,Late
O0010524,East Hub,11.6,2026-06-16,2026-06-16,On Time
O0010525,West Hub,13.9,2026-06-13,2026-06-13,On Time
O0010526,East Hub,19.41,2026-06-14,2026-06-14,On Time
O0010527,West Hub,12.69,2026-06-15,2026-06-15,On Time
O0010528,Central Hub,10.08,2026-06-16,2026-06-21,Late
O0010529,West Hub,15.59,2026-06-13,2026-06-13,On Time
O0010530,Central Hub,13.3,2026-06-14,2026-06-14,On Time
O0010531,Central Hub,6.62,2026-06-14,2026-06-14,On Time
O0010532,East Hub,7.46,2026-06-13,2026-06-12,On Time
O0010533,East Hub,11.49,2026-06-15,2026-06-15,On Time
O0010534,East Hub,6.61,2026-06-16,2026-06-16,On Time
O0010535,Central Hub,12.12,2026-06-13,2026-06-13,On Time
O0010536,West Hub,11.16,2026-06-14,2026-06-13,On Time
O0010537,Central Hub,8.14,2026-06-14,2026-06-14,On Time
O0010538,Central Hub,11.05,2026-06-13,2026-06-13,On Time
O0010539,West Hub,16.41,2026-06-15,2026-06-15,On Time
O0010540,West Hub,19.04,2026-06-14,2026-06-13,On Time
O0010541,East Hub,8.64,2026-06-15,2026-06-16,Late
O0010542,East Hub,5.71,2026-06-16,2026-06-19,Late
O0010543,East Hub,15.65,2026-06-15,2026-06-14,On Time
O0010544,Central Hub,12.38,2026-06-14,2026-06-13,On Time
O0010545,East Hub,11.31,2026-06-15,2026-06-14,On Time
O0010546,West Hub,8.49,2026-06-15,2026-06-15,On Time
O0010547,Central Hub,7.12,2026-06-16,2026-06-20,Late
O0010548,Central Hub,11.41,2026-06-14,2026-06-16,Late
O0010549,Central Hub,15.01,2026-06-15,2026-06-15,On Time
O0010550,East Hub,9.59,2026-06-15,2026-06-15,On Time
O0010551,East Hub,9.47,2026-06-17,2026-06-16,On Time
O0010552,Central Hub,8.45,2026-06-15,2026-06-14,On Time
O0010553,East Hub,10.71,2026-06-15,2026-06-14,On Time
O0010554,East Hub,9.04,2026-06-17,2026-06-16,On Time
O0010555,West Hub,11.99,2026-06-16,2026-06-18,Late
O0010556,Central Hub,13.44,2026-06-17,2026-06-17,On Time
O0010557,West Hub,11.4,2026-06-16,2026-06-15,On Time
O0010558,West Hub,19.72,2026-06-14,2026-06-14,On Time
O0010559,Central Hub,13.45,2026-06-17,2026-06-21,Late
O0010560,East Hub,10.67,2026-06-17,2026-06-17,On Time
O0010561,Central Hub,12.71,2026-06-15,2026-06-15,On Time
O0010562,East Hub,11.45,2026-06-14,2026-06-14,On Time
O0010563,West Hub,15.88,2026-06-16,2026-06-15,On Time
O0010564,Central Hub,9.75,2026-06-14,2026-06-13,On Time
O0010565,East Hub,10.04,2026-06-15,2026-06-14,On Time
O0010566,East Hub,13.92,2026-06-14,2026-06-13,On Time
O0010567,West Hub,18.8,2026-06-16,2026-06-16,On Time
O0010568,East Hub,10.36,2026-06-14,2026-06-13,On Time
O0010569,West Hub,9.08,2026-06-17,2026-06-17,On Time
O0010570,East Hub,9.14,2026-06-16,2026-06-16,On Time
O0010571,Central Hub,8.53,2026-06-17,2026-06-16,On Time
O0010572,East Hub,11.32,2026-06-15,2026-06-15,On Time
O0010573,East Hub,8.28,2026-06-14,2026-06-14,On Time
O0010574,East Hub,9.14,2026-06-14,2026-06-14,On Time
O0010575,West Hub,8.02,2026-06-16,2026-06-16,On Time
O0010576,West Hub,12.21,2026-06-15,2026-06-15,On Time
O0010577,East Hub,12.89,2026-06-15,2026-06-15,On Time
O0010578,Central Hub,7.53,2026-06-14,2026-06-14,On Time
O0010579,East Hub,11.17,2026-06-16,2026-06-15,On Time
O0010580,Central Hub,9.43,2026-06-15,2026-06-15,On Time
O0010581,Central Hub,14.19,2026-06-16,2026-06-15,On Time
O0010582,West Hub,14.39,2026-06-15,2026-06-15,On Time
O0010583,East Hub,8.64,2026-06-14,2026-06-14,On Time
O0010584,Central Hub,7.46,2026-06-15,2026-06-15,On Time
O0010585,Central Hub,18.25,2026-06-14,2026-06-13,On Time
O0010586,West Hub,14.04,2026-06-17,2026-06-17,On Time
O0010587,West Hub,17.89,2026-06-17,2026-06-16,On Time
O0010588,West Hub,12.24,2026-06-17,2026-06-16,On Time
O0010589,Central Hub,13.08,2026-06-16,2026-06-15,On Time
O0010590,West Hub,8.57,2026-06-14,2026-06-13,On Time
O0010591,Central Hub,8.9,2026-06-17,2026-06-17,On Time
O0010592,West Hub,17.97,2026-06-17,2026-06-17,On Time
O0010593,East Hub,8.07,2026-06-16,2026-06-17,Late
O0010594,East Hub,9.3,2026-06-17,2026-06-21,Late
O0010595,Central Hub,10.19,2026-06-16,2026-06-18,Late
O0010596,East Hub,9.55,2026-06-15,2026-06-14,On Time
O0010597,West Hub,8.28,2026-06-15,2026-06-18,Late
O0010598,West Hub,15.76,2026-06-16,2026-06-15,On Time
O0010599,East Hub,21.89,2026-06-15,2026-06-14,On Time
O0010600,East Hub,11.42,2026-06-14,2026-06-14,On Time
O0010601,Central Hub,9.16,2026-06-16,2026-06-16,On Time
O0010602,West Hub,12.45,2026-06-17,2026-06-17,On Time
O0010603,West Hub,15.18,2026-06-16,2026-06-15,On Time
O0010604,Central Hub,12.39,2026-06-15,2026-06-15,On Time
O0010605,West Hub,8.65,2026-06-14,2026-06-14,On Time
O0010606,East Hub,9.8,2026-06-16,2026-06-16,On Time
O0010607,Central Hub,6.98,2026-06-17,2026-06-16,On Time
O0010608,Central Hub,13.04,2026-06-17,2026-06-17,On Time
O0010609,West Hub,11.41,2026-06-16,2026-06-16,On Time
O0010610,Central Hub,14.11,2026-06-14,2026-06-14,On Time
O0010611,East Hub,10.55,2026-06-17,2026-06-16,On Time
O0010612,West Hub,11.39,2026-06-14,2026-06-18,Late
O0010613,West Hub,14.49,2026-06-15,2026-06-15,On Time
O0010614,East Hub,11.69,2026-06-15,2026-06-15,On Time
O0010615,East Hub,7.55,2026-06-17,2026-06-19,Late
O0010616,Central Hub,24.39,2026-06-16,2026-06-15,On Time
O0010617,West Hub,12.16,2026-06-17,2026-06-16,On Time
O0010618,West Hub,9.1,2026-06-15,2026-06-15,On Time
O0010619,Central Hub,8.18,2026-06-15,2026-06-14,On Time
O0010620,West Hub,13.04,2026-06-16,2026-06-17,Late
O0010621,Central Hub,9.09,2026-06-16,2026-06-15,On Time
O0010622,Central Hub,8.08,2026-06-14,2026-06-19,Late
O0010623,Central Hub,8.12,2026-06-17,2026-06-16,On Time
O0010624,West Hub,16.1,2026-06-15,2026-06-15,On Time
O0010625,West Hub,17.16,2026-06-14,2026-06-13,On Time
O0010626,West Hub,11.59,2026-06-14,2026-06-14,On Time
O0010627,East Hub,8.53,2026-06-15,2026-06-14,On Time
O0010628,Central Hub,10.12,2026-06-15,2026-06-14,On Time
O0010629,East Hub,10.23,2026-06-15,2026-06-15,On Time
O0010630,Central Hub,8.97,2026-06-18,2026-06-18,On Time
O0010631,Central Hub,8.54,2026-06-15,2026-06-14,On Time
O0010632,Central Hub,8.55,2026-06-16,2026-06-15,On Time
O0010633,East Hub,13.37,2026-06-16,2026-06-20,Late
O0010634,Central Hub,7.42,2026-06-17,2026-06-17,On Time
O0010635,East Hub,10.68,2026-06-16,2026-06-16,On Time
O0010636,West Hub,9.34,2026-06-17,2026-06-16,On Time
O0010637,West Hub,9.37,2026-06-15,2026-06-15,On Time
O0010638,Central Hub,12.92,2026-06-17,2026-06-17,On Time
O0010639,Central Hub,10.85,2026-06-16,2026-06-15,On Time
O0010640,West Hub,13.82,2026-06-15,2026-06-14,On Time
O0010641,Central Hub,11.78,2026-06-15,2026-06-15,On Time
O0010642,East Hub,10.42,2026-06-17,2026-06-19,Late
O0010643,East Hub,20.35,2026-06-15,2026-06-14,On Time
O0010644,Central Hub,6.98,2026-06-17,2026-06-17,On Time
O0010645,West Hub,18.28,2026-06-15,2026-06-15,On Time
O0010646,Central Hub,18.91,2026-06-15,2026-06-15,On Time
O0010647,West Hub,12.14,2026-06-17,2026-06-17,On Time
O0010648,West Hub,19.13,2026-06-15,2026-06-14,On Time
O0010649,East Hub,8.87,2026-06-17,2026-06-17,On Time
O0010650,Central Hub,13.37,2026-06-16,2026-06-15,On Time
O0010651,East Hub,13.12,2026-06-17,2026-06-18,Late
O0010652,East Hub,9.82,2026-06-15,2026-06-14,On Time
O0010653,West Hub,7.07,2026-06-17,2026-06-17,On Time
O0010654,East Hub,9.91,2026-06-16,2026-06-16,On Time
O0010655,East Hub,17.52,2026-06-16,2026-06-16,On Time
O0010656,West Hub,9.02,2026-06-17,2026-06-17,On Time
O0010657,Central Hub,12.2,2026-06-15,2026-06-15,On Time
O0010658,West Hub,10.37,2026-06-15,2026-06-14,On Time
O0010659,Central Hub,13.69,2026-06-15,2026-06-16,Late
O0010660,West Hub,8.89,2026-06-17,2026-06-17,On Time
O0010661,West Hub,10.07,2026-06-15,2026-06-15,On Time
O0010662,West Hub,11.99,2026-06-18,2026-06-17,On Time
O0010663,Central Hub,14.61,2026-06-16,2026-06-16,On Time
O0010664,Central Hub,9.53,2026-06-18,2026-06-18,On Time
O0010665,West Hub,11.5,2026-06-15,2026-06-15,On Time
O0010666,West Hub,19.46,2026-06-16,2026-06-15,On Time
O0010667,East Hub,11.96,2026-06-16,2026-06-16,On Time
O0010668,East Hub,7.77,2026-06-15,2026-06-14,On Time
O0010669,East Hub,8.91,2026-06-18,2026-06-18,On Time
O0010670,East Hub,14.54,2026-06-15,2026-06-14,On Time
O0010671,West Hub,9.18,2026-06-16,2026-06-16,On Time
O0010672,East Hub,21.88,2026-06-16,2026-06-15,On Time
O0010673,East Hub,10.1,2026-06-16,2026-06-16,On Time
O0010674,Central Hub,7.85,2026-06-16,2026-06-20,Late
O0010675,Central Hub,17.78,2026-06-15,2026-06-15,On Time
O0010676,East Hub,10.46,2026-06-15,2026-06-15,On Time
O0010677,West Hub,14.3,2026-06-17,2026-06-17,On Time
O0010678,Central Hub,15.33,2026-06-16,2026-06-16,On Time
O0010679,East Hub,7.71,2026-06-15,2026-06-15,On Time
O0010680,East Hub,8.1,2026-06-17,2026-06-17,On Time
O0010681,East Hub,9.07,2026-06-18,2026-06-18,On Time
O0010682,West Hub,9.69,2026-06-17,2026-06-16,On Time
O0010683,West Hub,12.78,2026-06-16,2026-06-16,On Time
O0010684,East Hub,16.56,2026-06-15,2026-06-15,On Time
O0010685,East Hub,8.34,2026-06-17,2026-06-16,On Time
O0010686,Central Hub,6.81,2026-06-17,2026-06-17,On Time
O0010687,West Hub,10.63,2026-06-17,2026-06-16,On Time
O0010688,Central Hub,11.57,2026-06-18,2026-06-18,On Time
O0010689,Central Hub,12.64,2026-06-15,2026-06-14,On Time
O0010690,East Hub,8.48,2026-06-15,2026-06-14,On Time
O0010691,East Hub,10.58,2026-06-17,2026-06-16,On Time
O0010692,East Hub,10.69,2026-06-15,2026-06-16,Late
O0010693,East Hub,7.71,2026-06-17,2026-06-16,On Time
O0010694,West Hub,10.07,2026-06-18,2026-06-18,On Time
O0010695,Central Hub,8.99,2026-06-17,2026-06-16,On Time
O0010696,West Hub,8.65,2026-06-17,2026-06-16,On Time
O0010697,East Hub,13.94,2026-06-16,2026-06-15,On Time
O0010698,Central Hub,8.02,2026-06-16,2026-06-15,On Time
O0010699,East Hub,12.84,2026-06-18,2026-06-17,On Time
O0010700,West Hub,14.81,2026-06-17,2026-06-17,On Time
O0010701,East Hub,8.87,2026-06-18,2026-06-17,On Time
O0010702,Central Hub,15.47,2026-06-16,2026-06-15,On Time
O0010703,Central Hub,8.22,2026-06-15,2026-06-15,On Time
O0010704,West Hub,11.45,2026-06-15,2026-06-14,On Time
O0010705,West Hub,9.54,2026-06-17,2026-06-17,On Time
O0010706,West Hub,18.29,2026-06-16,2026-06-16,On Time
O0010707,West Hub,7.21,2026-06-17,2026-06-16,On Time
O0010708,East Hub,7.73,2026-06-18,2026-06-17,On Time
O0010709,Central Hub,11.7,2026-06-16,2026-06-15,On Time
O0010710,West Hub,7.68,2026-06-18,2026-06-22,Late
O0010711,East Hub,11.19,2026-06-18,2026-06-18,On Time
O0010712,Central Hub,17.58,2026-06-18,2026-06-17,On Time
O0010713,East Hub,14.41,2026-06-16,2026-06-15,On Time
O0010714,Central Hub,8.35,2026-06-16,2026-06-15,On Time
O0010715,West Hub,14.2,2026-06-17,2026-06-17,On Time
O0010716,West Hub,10.33,2026-06-19,2026-06-18,On Time
O0010717,West Hub,15.31,2026-06-16,2026-06-16,On Time
O0010718,West Hub,14.48,2026-06-18,2026-06-17,On Time
O0010719,Central Hub,9.01,2026-06-16,2026-06-15,On Time
O0010720,Central Hub,10.78,2026-06-16,2026-06-15,On Time
O0010721,West Hub,8.83,2026-06-18,2026-06-17,On Time
O0010722,East Hub,7.69,2026-06-16,2026-06-16,On Time
O0010723,West Hub,9.29,2026-06-19,2026-06-19,On Time
O0010724,Central Hub,21.43,2026-06-19,2026-06-18,On Time
O0010725,Central Hub,6.75,2026-06-17,2026-06-17,On Time
O0010726,West Hub,13.86,2026-06-19,2026-06-19,On Time
O0010727,West Hub,13.44,2026-06-17,2026-06-16,On Time
O0010728,Central Hub,9.48,2026-06-18,2026-06-18,On Time
O0010729,Central Hub,11.55,2026-06-19,2026-06-19,On Time
O0010730,East Hub,14.53,2026-06-19,2026-06-18,On Time
O0010731,West Hub,13.63,2026-06-16,2026-06-18,Late
O0010732,Central Hub,14.71,2026-06-17,2026-06-17,On Time
O0010733,Central Hub,14.61,2026-06-18,2026-06-21,Late
O0010734,Central Hub,12.33,2026-06-18,2026-06-18,On Time
O0010735,East Hub,11.97,2026-06-16,2026-06-15,On Time
O0010736,East Hub,7.39,2026-06-17,2026-06-16,On Time
O0010737,Central Hub,7.3,2026-06-16,2026-06-15,On Time
O0010738,Central Hub,8.24,2026-06-17,2026-06-17,On Time
O0010739,West Hub,10.97,2026-06-17,2026-06-17,On Time
O0010740,East Hub,11.22,2026-06-19,2026-06-18,On Time
O0010741,Central Hub,16.76,2026-06-17,2026-06-16,On Time
O0010742,West Hub,20.09,2026-06-19,2026-06-18,On Time
O0010743,East Hub,8.97,2026-06-19,2026-06-18,On Time
O0010744,West Hub,11.15,2026-06-17,2026-06-16,On Time
O0010745,Central Hub,6.43,2026-06-17,2026-06-16,On Time
O0010746,East Hub,11.13,2026-06-18,2026-06-18,On Time
O0010747,Central Hub,9.41,2026-06-17,2026-06-16,On Time
O0010748,Central Hub,12.39,2026-06-17,2026-06-17,On Time
O0010749,Central Hub,7.23,2026-06-16,2026-06-16,On Time
O0010750,Central Hub,8.57,2026-06-16,2026-06-15,On Time
O0010751,Central Hub,20.86,2026-06-16,2026-06-16,On Time
O0010752,East Hub,10.15,2026-06-17,2026-06-22,Late
O0010753,East Hub,10.08,2026-06-19,2026-06-18,On Time
O0010754,East Hub,10.14,2026-06-17,2026-06-17,On Time
O0010755,West Hub,9.67,2026-06-18,2026-06-17,On Time
O0010756,West Hub,13.25,2026-06-19,2026-06-19,On Time
O0010757,West Hub,16.71,2026-06-18,2026-06-18,On Time
O0010758,West Hub,13.27,2026-06-19,2026-06-18,On Time
O0010759,Central Hub,12.57,2026-06-19,2026-06-18,On Time
O0010760,East Hub,9.86,2026-06-16,2026-06-16,On Time
O0010761,West Hub,11.95,2026-06-17,2026-06-16,On Time
O0010762,East Hub,12.11,2026-06-17,2026-06-17,On Time
O0010763,West Hub,7.45,2026-06-18,2026-06-17,On Time
O0010764,East Hub,16.63,2026-06-19,2026-06-19,On Time
O0010765,East Hub,7.13,2026-06-16,2026-06-16,On Time
O0010766,West Hub,9.43,2026-06-17,2026-06-17,On Time
O0010767,East Hub,8.3,2026-06-16,2026-06-15,On Time
O0010768,West Hub,11.84,2026-06-19,2026-06-18,On Time
O0010769,Central Hub,8.42,2026-06-19,2026-06-18,On Time
O0010770,East Hub,7.9,2026-06-19,2026-06-19,On Time
O0010771,Central Hub,11.01,2026-06-19,2026-06-18,On Time
O0010772,West Hub,17.98,2026-06-19,2026-06-18,On Time
O0010773,East Hub,11.6,2026-06-19,2026-06-18,On Time
O0010774,Central Hub,7.34,2026-06-19,2026-06-19,On Time
O0010775,West Hub,9.96,2026-06-18,2026-06-17,On Time
O0010776,East Hub,12.99,2026-06-17,2026-06-16,On Time
O0010777,Central Hub,12.1,2026-06-18,2026-06-19,Late
O0010778,West Hub,9.11,2026-06-17,2026-06-16,On Time
O0010779,East Hub,6.89,2026-06-18,2026-06-18,On Time
O0010780,West Hub,10.05,2026-06-19,2026-06-21,Late
O0010781,West Hub,8.35,2026-06-19,2026-06-24,Late
O0010782,West Hub,8.25,2026-06-19,2026-06-24,Late
O0010783,West Hub,8.71,2026-06-19,2026-06-18,On Time
O0010784,Central Hub,17.97,2026-06-16,2026-06-15,On Time
O0010785,Central Hub,13.4,2026-06-16,2026-06-16,On Time
O0010786,Central Hub,11.76,2026-06-17,2026-06-17,On Time
O0010787,East Hub,8.83,2026-06-18,2026-06-18,On Time
O0010788,East Hub,9.69,2026-06-16,2026-06-15,On Time
O0010789,West Hub,8.81,2026-06-16,2026-06-16,On Time
O0010790,Central Hub,11.37,2026-06-19,2026-06-18,On Time
O0010791,West Hub,10.31,2026-06-19,2026-06-18,On Time
O0010792,East Hub,18.0,2026-06-18,2026-06-19,Late
O0010793,East Hub,11.7,2026-06-17,2026-06-16,On Time
O0010794,East Hub,10.94,2026-06-20,2026-06-19,On Time
O0010795,Central Hub,13.57,2026-06-19,2026-06-18,On Time
O0010796,East Hub,10.17,2026-06-20,2026-06-19,On Time
O0010797,West Hub,12.56,2026-06-17,2026-06-19,Late
O0010798,Central Hub,9.61,2026-06-19,2026-06-18,On Time
O0010799,West Hub,16.06,2026-06-18,2026-06-18,On Time
O0010800,East Hub,9.94,2026-06-19,2026-06-19,On Time
O0010801,West Hub,13.31,2026-06-17,2026-06-17,On Time
O0010802,Central Hub,7.31,2026-06-18,2026-06-17,On Time
O0010803,West Hub,7.9,2026-06-18,2026-06-19,Late
O0010804,West Hub,12.01,2026-06-20,2026-06-19,On Time
O0010805,West Hub,10.72,2026-06-19,2026-06-18,On Time
O0010806,Central Hub,10.5,2026-06-19,2026-06-19,On Time
O0010807,East Hub,14.96,2026-06-17,2026-06-16,On Time
O0010808,West Hub,9.02,2026-06-17,2026-06-16,On Time
O0010809,West Hub,22.77,2026-06-20,2026-06-19,On Time
O0010810,Central Hub,7.95,2026-06-18,2026-06-17,On Time
O0010811,Central Hub,14.71,2026-06-17,2026-06-16,On Time
O0010812,West Hub,17.35,2026-06-17,2026-06-16,On Time
O0010813,East Hub,9.26,2026-06-19,2026-06-19,On Time
